gan_plant_8715,aptitud_forVII_lingue,bn_lingue_87,cul_prad_lingue_87,dem_lingue,dis_caminos_lingue,dis_comunidades_lingue,dis_hid_lingue,dis_plant87_lingue,dis_urbano_lingue,mat_lingue_87,pen_lingue15,pend_lingue,predios_lingue1,x,y
1,1,0,1,427,420,13097.08789,2600.5,108.1665421,18867.35352,0,0,47.16423416,16,670004.1762,5644424.195
1,1,0,0,173,240,4331.027832,1018.675598,150,16597.34961,1,0,59.38161087,1109,670964.4415,5635691.782
1,1,0,0,353,1142.365967,17362.53711,1930.518066,150,33839.58594,1,0,34.93574142,118,686088.6196,5645624.526
1,1,1,0,51,674.1661377,9555.365234,174.9285583,30,18094.94922,0,0,26.86676788,1872,670964.4415,5640973.241
1,1,0,0,195,421.0700684,11972.74414,684.1052246,318.9043884,21495.49805,1,0,23.92181206,986,673605.171,5643313.888
1,1,0,0,382,617.737793,10904.20605,697.7822266,94.86833191,15301.91211,1,0,54.53485489,146,667543.4964,5641573.407
1,1,0,1,335,2286.503906,14116.45801,1309.732788,42.42640686,30547.75,0,0,41.5258255,24,683477.8984,5643163.847
1,1,1,0,165,2265.148926,9603.374023,201.2461243,60,16247.31934,0,0,46.00962448,1872,669073.9192,5640643.15
1,1,1,0,126,891.9641113,2722.076416,630,30,18813.44531,0,0,45.94168854,1410,673335.0964,5633771.252
1,1,1,0,415,859.0692749,12073.05273,2490.7229,152.9705811,17932.09766,0,0,60.6078949,1872,669584.0601,5643313.888
1,1,0,1,296,2760,3314.830322,3543.176514,90,7260.062012,0,0,19.47573471,67.70976257,660791.6311,5637072.164
1,1,0,1,90,169.7056274,9249.053711,351.1409912,150,23750.37695,0,0,20.31302834,1116,677626.2818,5638932.678
1,1,0,1,622,750,15376.30957,1974.082031,150,26259.20313,0,1,12.14446068,169.6901093,677746.315,5645684.543
1,1,0,0,138,2460.182861,3265.455566,1064.048828,120,12613.77832,1,0,68.3195343,156,665652.9741,5627139.42
1,1,0,1,278,120,18376.48828,2919.263672,271.6615601,34299.39453,0,1,13.96535301,1261.8573,686148.6362,5646704.825
1,1,1,0,496,630,12009.5957,1956.450928,67.08203888,25389.32422,0,0,16.8793354,111,678496.5222,5641783.465
1,1,0,0,177,1297.998413,3164.253418,1422.392334,108.1665421,13235.74707,1,1,13.75251102,116,666643.2477,5627859.619
1,1,0,1,33,30,2040.220581,134.1640778,123.6931686,16170.25,0,1,11.06805038,1077,670694.3668,5633111.069
1,1,0,0,245,4478.146973,5281.363281,1471.223999,42.42640686,12807.22461,1,0,28.32550621,260,664632.6923,5624918.806
1,1,0,0,140,458.9117432,1384.232666,3820.379639,150,25560.98633,0,0,52.19375992,131,679666.8456,5628579.818
1,1,0,0,190,1537.335327,3010.332275,2124.923584,123.6931686,7776.020996,1,0,46.6723671,160,661991.9627,5635571.749
1,1,1,0,110,901.9978027,12384.58691,30,254.5584412,20890.19141,0,0,30.55342484,139,672674.914,5643824.029
1,0,1,0,202,270,5372.345703,492.0365906,210,16562.0918,0,0,60.0759201,1252,670754.3834,5636712.064
1,NA,0,1,351,1116.467651,19673.64258,2308.246094,123.6931686,34732.27734,0,0,17.98422432,1261.8573,685968.5865,5648175.231
1,1,1,0,571,3284.417725,17961.58398,2706.325928,201.2461243,29771.03711,0,0,41.62598801,58,680687.1274,5647665.09
1,1,0,0,66,0,10140.04395,161.5549469,67.08203888,25272.8418,1,0,28.49651146,1116,678946.6466,5639922.951
1,1,1,0,439,674.1661377,4401.931152,1500,108.1665421,9175.930664,0,0,35.66323471,29,663162.2861,5636502.006
1,NA,0,1,411,3841.054443,2928.651611,3216.861816,182.4828796,6240.072266,0,1,12.59336662,201.5625153,659711.3327,5636982.139
1,1,1,0,252,201.2461243,19028.25586,1382.931641,42.42640686,33328.32422,0,0,22.54771614,2494.65332,684498.1802,5647995.181
1,0,0,0,293,60,5655.29834,690.6518555,67.08203888,16064.8252,1,0,65.4397049,1252,670214.2342,5636862.106
1,1,1,0,223,30,11722.13281,852.7602539,218.4032898,26432.06055,0,0,19.32368279,43,679696.8538,5641483.382
1,0,0,0,149,2460,2979.530273,201.2461243,67.08203888,10291.09277,1,0,15.7189579,1148,663252.3109,5627499.519
1,0,0,0,30,2456.521973,2777.22876,2811.689941,161.5549469,23960.31055,0,1,13.0401268,1974,677746.315,5627289.461
1,1,0,0,60,1705.784302,2928.651611,3734.488037,169.7056274,24936.78516,0,0,15.36166286,1974,678646.5637,5626869.345
1,0,0,1,273,276.5863342,1721.540039,570,169.7056274,8520.210938,0,0,19.11604118,77,663042.2529,5633471.169
1,1,0,1,91,108.1665421,7819.648438,241.8677368,30,23181.22656,0,0,38.40415573,25,677356.2072,5637432.263
1,1,0,1,223,1389.748169,14072.39844,502.8916321,30,29513.81055,0,0,20.69385147,76,682277.5668,5643463.929
1,1,1,0,138,391.1521301,9474.729492,301.4962769,276.5863342,22735.26953,0,0,19.79387093,1116,676335.9254,5639832.926
1,1,0,0,357,967.4709473,15282.57813,3379.36377,30,20778.22266,0,0,24.7769413,238.8150024,670754.3834,5646704.825
1,1,1,0,77,90,2348.82959,4490.790527,30,26142.94727,0,1,5.92031002,221,680086.9616,5627709.577
1,1,0,0,268,391.1521301,4710.095703,589.4064941,212.1320343,25220.63477,1,0,32.58700562,209,679726.8621,5634431.434
1,1,1,0,74,615.5485229,6132.414063,90,60,18242.98438,0,0,52.91680527,86,672284.8062,5637582.305
1,1,0,0,365,725.6032104,7607.056152,993.6296997,42.42640686,20168.05664,1,0,90.92854309,22,673965.2705,5638782.636
1,1,0,0,330,1415.097168,15600.0293,3216.022461,120,21935.92969,1,0,43.84687424,174.9769745,671924.7067,5647064.924
1,1,0,1,408,408.0441284,5072.928223,324.4996033,60,10369.1123,0,1,9.804459572,47,664362.6177,5636682.056
1,1,0,0,248,635.6885986,10950,684.1052246,84.85281372,27651.75,1,0,77.29473114,49,681257.2849,5640493.109
1,1,0,1,183,750,3521.391846,342.0526123,256.3200989,9821.736328,0,0,17.68260193,48,664242.5845,5634821.542
1,1,0,1,448,924.175293,7248.461914,364.9657593,30,26093.10156,0,0,22.17525864,353,680387.0445,5636892.114
1,1,1,0,14,1760.82373,2985.113037,1612.761597,67.08203888,21566.32813,0,1,6.344724178,1974,675435.6767,5627919.635
1,1,0,1,245,1248.879517,14923.30371,2824.623779,189.7366638,20998.56445,0,0,66.13076019,132,671264.5244,5646374.734
1,1,1,0,103,913.8927612,11260.35547,84.85281372,123.6931686,20997.64258,0,0,41.92918015,986,673395.1129,5642623.697
1,0,0,1,126,268.3281555,1008.017883,898.9994507,30,6378.722656,0,0,29.25366592,1281,660401.5234,5630710.406
1,1,1,0,371,1935.406982,17948.57617,1934.244019,241.8677368,30965.8125,0,0,20.31302834,919,682127.5253,5647455.032
1,0,0,1,310,361.2478333,123.6931686,993.1766968,30,4718.686035,0,0,23.7470932,946,657220.6446,5628669.842
1,1,0,1,256,1777.10437,15060.47852,2742.498779,258.0697632,21502.88672,0,0,29.60155106,132,671774.6653,5646524.775
1,1,0,0,49,1770,2310.779053,84.85281372,30,10104.12305,1,0,48.2121315,1148,663372.3441,5628189.71
1,1,1,0,179,1780.898682,13261.22168,1002.646484,108.1665421,20793.46289,0,0,45.45568085,85,672074.7482,5644724.278
1,1,1,0,126,2862.446533,5788.134277,1908.952637,174.9285583,14532.42285,0,1,2.945464373,128,665983.0653,5623838.508
1,1,1,0,113,218.4032898,8941.811523,445.9820557,30,18556.83789,0,0,37.26216125,1872,671714.6487,5640403.084
1,0,0,1,132,684.1052246,1110.405273,523.9274902,169.7056274,10066.64258,0,0,15.94908428,1148,663822.4684,5629330.025
1,1,1,0,403,764.8529053,12518.09082,2270.704834,67.08203888,25590.12305,0,0,42.88660812,111,678526.5305,5642293.606
1,1,0,0,247,150,4001.262207,1239.112549,169.7056274,24752.61719,1,0,37.86726379,209,679276.7378,5633771.252
1,1,1,0,198,4893.311523,6021.935059,1020,42.42640686,12326.34961,0,0,37.11752701,260,663522.3855,5624258.624
1,1,0,0,433,1489.463013,13655.93262,1132.077759,30,21675.07813,0,1,8.012529373,98,672884.972,5645084.377
1,1,0,1,69,1641.249512,3628.015869,1560,42.42640686,15188.09082,0,1,10.83034039,35,667753.5544,5625548.98
1,1,1,0,294,3558.005127,4283.17627,1690.946533,108.1665421,12850.15918,0,0,69.63516235,117,665352.8912,5625999.105
1,NA,0,1,661,2534.423096,17305.11133,3437.586426,201.2461243,27939.19922,0,1,4.248009205,138.6790466,678796.6051,5647334.999
1,1,1,0,417,331.3608398,19376.95703,757.1657715,60,32724.62305,0,0,50.33211517,2494.65332,683507.9067,5648625.355
1,1,0,1,212,1130.884644,14404.53027,870.5170898,67.08203888,28411.58398,0,0,16.58900642,51,680867.1772,5644064.095
1,1,1,0,58,270,1363.598145,961.8731689,189.7366638,4283.17627,0,0,17.12427139,57,658721.0591,5632360.862
1,1,1,0,114,318.9043884,1436.55835,662.7216797,30,3266.833252,0,0,27.23877716,946,656410.4208,5629900.182
1,1,1,0,96,655.2098999,2473.863281,4178.731934,30,25717.21094,0,0,28.43555641,276,679576.8207,5627379.486
1,1,0,0,48,835.7033081,2741.842529,456.9463806,152.9705811,18221.95703,1,0,40.35608673,1077,672734.9306,5634071.335
1,0,0,1,236,30,1671.944946,1347.664673,134.1640778,19076.7207,0,1,12.3849678,50,673545.1544,5631730.688
1,1,1,0,262,1110.405273,13015.22949,510,30,21210.76367,0,0,55.61236191,139,672704.9223,5644454.203
1,1,1,0,124,60,8595.143555,391.1521301,150,22717.8457,0,0,47.73106384,1116,676636.0083,5638632.595
1,1,1,0,189,3454.041016,5825.409668,2496.497559,67.08203888,13828.92578,0,1,4.857784271,48,665562.9493,5624468.682
1,1,0,1,200,349.8571167,12583.77539,436.8065796,30,27720.58398,0,0,32.42152023,82,680807.1606,5642233.59
1,0,0,0,132,1140,1170.384521,3115.381104,192.0937347,24847.625,0,0,30.92597198,1974,678946.6466,5628609.826
1,1,0,0,166,551.5432739,1440.3125,4476.438477,67.08203888,26118.85547,0,0,49.0682869,497,680417.0528,5629750.141
1,1,0,0,175,912.4143677,7235.910645,700.3570557,60,18836.41602,1,0,36.89245605,98,672614.8974,5638662.603
1,1,0,0,40,2250.199951,2317.002441,1761.845581,67.08203888,23243.20508,1,1,9.44387722,1974,677236.1741,5628249.726
1,1,0,1,371,2451.203857,17608.23633,1913.661377,67.08203888,30442.32813,0,1,3.003796101,54,681677.401,5647184.957
1,1,1,0,69,1381.955078,1444.991333,1110,30,6270,0,0,55.02581406,138,660791.6311,5633411.152
1,1,1,0,128,1706.575562,9313.393555,150,30,16668.36914,0,0,34.83626556,1872,669614.0684,5640493.109
1,1,0,0,350,276.5863342,12833.62012,1381.303711,192.0937347,24053.93945,1,0,34.19784164,112,676365.9337,5643493.938
1,1,1,0,228,84.85281372,7124.668457,300,301.4962769,15835.02734,0,0,54.86475754,1252,669614.0684,5638212.479
1,1,0,0,109,120,11816.34473,150,42.42640686,28429.52344,0,0,32.93129349,23,681857.4507,5641243.316
1,0,0,0,47,2922.499023,2982.09668,2423.324219,30,23414.8418,0,1,6.586258411,1974,677206.1658,5627379.486
1,0,1,0,8,161.5549469,3314.830322,67.08203888,150,13737.77246,0,1,4.165515423,1665,667603.513,5628999.934
1,1,0,1,96,1124.499878,1261.427734,1782.414063,84.85281372,23449.6582,0,0,25.94684982,1974,677716.3067,5629720.133
1,1,1,0,291,1462.942261,10319.52051,384.1874695,42.42640686,15739.51074,0,0,40.16645813,88,668263.6954,5641123.283
1,1,0,1,172,2845.41748,16135.00879,792.0227051,134.1640778,29518.49023,0,0,15.36166286,45,681347.3098,5645744.559
1,1,1,0,211,391.1521301,10924.69727,424.2640686,84.85281372,20313.08008,0,0,57.52635956,1872,672764.9389,5642353.623
1,1,1,0,196,1194.738525,6141.213379,1500.299927,228.4731903,20140.90625,0,0,29.29515648,38,674325.3699,5637102.172
1,1,1,0,130,402.4922485,4448.20166,480,67.08203888,17280.33789,0,0,18.72166443,1109,671624.6238,5635901.84
1,1,1,0,174,134.1640778,9199.391602,391.1521301,42.42640686,22843.89258,0,0,37.13154602,1116,676575.9917,5639382.802
1,1,0,1,619,3602.124268,18375.33594,2848.104736,42.42640686,29603.3125,0,1,12.37094975,919,680267.0114,5648115.214
1,1,0,1,152,295.4657288,7079.618652,362.491394,403.6087341,16414.68945,0,1,10.86233616,1252,670184.2259,5638332.512
1,1,1,0,167,3302.181152,6297.428223,349.8571167,150,11374.15527,0,0,44.2172966,1624,661931.9462,5623958.541
1,1,0,1,348,1050.428467,8425.888672,1353.661743,120,25559.04883,0,0,28.88958549,24,679636.8373,5638182.47
1,1,1,0,136,590.9314575,10457.22754,1158.79248,152.9705811,18796.62109,0,1,11.61872768,1872,671294.5326,5641903.498
1,1,0,1,89,408.0441284,4955.905762,666.1080933,150,22458.04102,0,0,38.64736557,279,676966.0995,5634311.401
1,1,0,1,75,750,7612.023438,67.08203888,218.4032898,16309.87695,0,0,95.95706177,1252,669914.1513,5638812.644
1,1,0,0,250,1722.846436,17674.30273,1812.456909,371.0794983,31181.12891,1,0,29.60155106,919,682547.6414,5647094.933
1,1,0,1,48,2741.842529,3287.704346,3097.418213,60,23909.69922,0,0,25.33784294,1974,677566.2653,5626809.328
1,0,0,0,313,1152.562378,4815.724121,1425.236816,450,15069.97656,1,0,30.72332573,1109,669434.0187,5635601.757
1,1,0,1,370,982.7003784,13341.2334,573.1491699,161.5549469,21919.67578,0,0,43.32937241,82,673365.1047,5644724.278
1,1,0,0,114,432.6661682,1026.157837,4056.106445,60,25634.27539,0,0,30.90913582,497,679966.9285,5630050.224
1,1,1,0,197,1140,11796.44824,174.9285583,42.42640686,20286.14648,0,0,32.95762634,986,672284.8062,5643253.871
1,1,0,0,241,2023.388306,902.496521,924.175293,67.08203888,5800.25,1,0,33.03650284,325,660251.4819,5634311.401
1,1,0,1,158,510,5410.822266,778.8452759,84.85281372,19511.07422,0,0,85.62136078,32,673785.2207,5636532.014
1,1,0,0,308,241.8677368,10668.87109,1116.064575,660.6814575,24450.46094,1,0,18.34719276,1116,677956.373,5640403.084
1,1,0,0,90,150,6233.434082,283.0194397,60,24048.79492,1,0,24.26748085,230,678436.5057,5635991.865
1,1,0,0,123,212.1320343,8484.008789,268.3281555,42.42640686,20454.67578,1,0,25.35837746,1872,673995.2787,5639682.885
1,1,0,1,78,161.5549469,4295.346191,1323.064575,323.1098938,23556.89648,0,0,33.6247673,130,678076.4062,5633981.31
1,1,0,0,388,1950,16537.21289,1090.779541,42.42640686,33146.29297,1,0,33.92274857,66,685608.487,5644934.336
1,1,0,0,216,842.1401367,4298.488281,301.4962769,161.5549469,10256.53418,1,0,29.8118248,79,664542.6674,5635601.757
1,1,0,0,221,1953.458496,10221.02246,394.5883789,120,16387.41602,1,0,37.48501205,1872,668923.8777,5641243.316
1,0,1,0,115,1290,2012.013916,3386.148193,30,24957.85352,0,0,17.67278671,1974,678886.63,5627769.594
1,1,0,0,362,150,12439.15234,1374.11792,30,26632.38086,0,0,47.28181458,28,679666.8456,5642203.581
1,1,1,0,141,30,9843.749023,300,30,22200,0,0,38.61592484,986,675525.7015,5640613.142
1,1,1,0,231,60,9278.200195,853.2877808,161.5549469,23327.11719,0,0,25.66444397,1116,677146.1492,5639112.727
1,1,1,0,129,551.5432739,4973.218262,429.5346375,120,17154.36133,0,0,38.61592484,1252,671414.5658,5636411.981
1,1,0,1,148,1092.016479,1854.427124,1328.495361,120,22834.1582,0,0,27.15583992,1974,677146.1492,5630080.232
1,1,0,0,178,192.0937347,10223.31152,582.4946289,403.6087341,24651.62305,1,0,45.18000412,1116,678286.4642,5639982.968
1,0,0,1,207,1465.093872,2333.838135,432.6661682,84.85281372,9533.110352,0,0,27.15583992,503,662892.2114,5628519.801
1,0,0,1,505,108.1665421,4864.904785,937.7099609,60,9757.796875,0,1,14.63276291,47,663672.427,5636802.089
1,1,0,0,498,134.1640778,8578.636719,510.8815918,182.4828796,26478.70117,1,0,42.88660812,14,680567.0943,5638212.479
1,1,0,1,94,1980,2184.032959,2826.057373,276.5863342,24291.57227,0,0,18.86017418,1974,678196.4393,5627739.585
1,1,1,0,125,180,524.7856445,2852.367432,30,24361.71875,0,0,19.29672623,497,678706.5803,5630230.274
1,1,0,0,140,127.2792206,9611.711914,258.0697632,42.42640686,21018.25,1,0,37.74333954,1872,674205.3368,5640793.192
1,1,1,0,81,602.9925537,5821.623535,488.364624,182.4828796,19056.61328,0,0,30.22798538,56,673215.0632,5637132.18
1,1,1,0,461,60,11102.83789,1760.82373,42.42640686,24305.62891,0,1,3.534557104,111,677626.2818,5640973.241
1,1,0,1,193,2030.270874,13584.96582,798.8116455,84.85281372,30601.25,0,1,13.44629478,39,683747.973,5642503.664
1,1,0,1,85,465.7252502,5931.509277,192.0937347,364.9657593,17049.13477,0,0,58.49546814,1252,671114.4829,5637342.238
1,1,0,0,301,0,10002.55957,948.6832886,391.1521301,23387.26563,1,0,21.8282547,1116,676936.0912,5640103.001
1,0,1,0,268,2023.388306,4117.001465,1092.016479,42.42640686,11565.57422,0,0,40.14917374,1730,666073.0902,5634011.318
1,1,0,1,331,3065.289551,17027.24023,2016.258911,192.0937347,29275.71094,0,1,14.72732162,16,680597.1025,5646734.833
1,1,0,0,27,391.1521301,2998.799805,362.491394,90,16373.13086,1,0,30.61583138,1109,670874.4166,5634281.393
1,1,1,0,149,371.0794983,930.4837646,1295.569336,30,3166.528076,0,0,24.7769413,946,656950.57,5630830.439
1,1,1,0,15,2418.677246,3453.259277,1980.227295,67.08203888,22144.1875,0,1,7.680831432,1974,675915.8093,5627469.511
1,1,1,0,349,615.5485229,7773.18457,1317.269897,134.1640778,19433.93359,0,0,23.59315109,67,673095.03,5639142.736
